,Actinobaculum,Actinomyces,GGB9835,Pauljensenia,Peptidiphaga,Schaalia,Aeriscardovia,Alloscardovia,Bifidobacterium,Parascardovia,Scardovia,Corynebacterium,Lawsonella,Tsukamurella,Cellulomonas,Janibacter,Microbacterium,Kocuria,Micrococcus,Rothia,Isoptericola,Tropheryma,Arachnia,Cutibacterium,GGB10025,Propionibacterium,GGB9369,Atopobium,Lancefieldella,Olsenella,Collinsella,Cryptobacterium,Slackia,GGB71303,Bacteroidetes_unclassified,Bacteroides,Phocaeicola,GGB1088,GGB1431,GGB1473,GGB45697,Porphyromonas,Alloprevotella,GGB1144,GGB1186,GGB33085,GGB74351,GGB74353,Hallella,Prevotella,Prevotellaceae_unclassified,Alistipes,Tannerella,GGB49229,GGB1022,GGB1024,GGB49217,GGB1025,GGB1026,GGB1202,GGB1203,GGB1611,GGB71456,GGB1188,GGB79977,GGB49219,Spirosoma,Capnocytophaga,GGB1832,GGB1833,GGB1838,Bergeyella,Chryseobacterium,Epilithonimonas,GGB1843,GGB1844,GGB1845,Sphingobacterium,Candidatus_Absconditabacteria_unclassified,GGB4936,GGB4937,Candidatus_Gracilibacteria_unclassified,GGB4365,GGB12783,GGB70967,GGB12763,Candidatus_Nanoperiomorbus,Candidatus_Nanogingivalis,GGB12785,GGB12786,Candidatus_Nanosyncoccus,Candidatus_Saccharibacteria_unclassified,GGB12761,GGB12787,GGB12788,GGB12789,GGB12794,GGB49434,Candidatus_Nanosynbacter,Candidatus_Nanosynsacchari,Anaerolineaceae_unclassified,Deinococcus,Anoxybacillus,Bacillus,Geobacillus,Exiguobacterium,Gemella,Macrococcus,Mammaliicoccus,Staphylococcus,Abiotrophia,Aerococcus,Dolosigranulum,Granulicatella,GGB10485,GGB15717,Vagococcus,Lacticaseibacillus,Lactobacillus,Lentilactobacillus,Leuconostoc,Ligilactobacillus,Limosilactobacillus,Pediococcus,Weissella,Lactococcus,Streptococcus,GGB3008,GGB38873,GGB3886,GGB4533,GGB4538,GGB4721,GGB4733,GGB4964,GGB9758,GGB51647,GGB49400,GGB4300,GGB3388,GGB3389,GGB3390,Pseudoramibacter,Alterileibacterium,Eubacteriales_Family_XIII_Incertae_Sedis_unclassified,GGB51110,Mogibacterium,Fenollaria,GGB70946,Levyella,Blautia,Catonella,Coprococcus,Dorea,Faecalicatena,Fusicatenibacter,GGB3385,GGB3386,GGB3887,Johnsonella,Lachnoanaerobaculum,Lachnospira,Lachnospiraceae_unclassified,Oribacterium,Roseburia,Shuttleworthia,Stomatobaculum,Faecalibacterium,GGB9635,Oscillibacter,Oscillospiraceae_unclassified,Ruminococcus,Filifactor,GGB4783,GGB4786,GGB50592,Peptoanaerobacter,Peptostreptococcaceae_unclassified,Peptostreptococcus,Eggerthia,Bulleidia,Faecalibacillus,Solobacterium,Phascolarctobacterium,Centipeda,GGB4303,GGB4308,Mitsuokella,Pectinatus,Selenomonas,Anaeroglobus,Dialister,GGB4272,Megasphaera,Veillonella,Anaerococcus,Finegoldia,Parvimonas,Ezakiella,Fusobacterium,GGB56136,GGB4393,GGB4400,GGB49528,GGB71292,Leptotrichia,Pseudoleptotrichia,Pseudostreptobacillus,Caulobacter,GGB7899,Methylobacterium,Phreatobacter,Rhizobium,Paracoccus,Endobacter,Novosphingobium,Sphingomonas,Burkholderia,Cupriavidus,Lautropia,Ralstonia,Tepidimonas,Acidovorax,Caldimonas,Comamonas,Delftia,Ottowia,Pelomonas,Tibeticola,Zhizhongheella,Eikenella,GGB6675,GGB6679,GGB6688,GGB72533,Kingella,Neisseria,Simonsiella,GGB6673,GGB6646,GGB12441,GGB7107,Desulfobulbus,Desulfomicrobium,Desulfovibrio,Campylobacter,GGB12440,GGB12443,Cardiobacterium,Cronobacter,Enterobacter,Escherichia,Klebsiella,Phytobacter,Pluralibacter,Pantoea,Rosenbergiella,Pectobacterium,Acinetobacter,GGB72444,Moraxella,Psychrobacter,Carnimonas,Aggregatibacter,GGB6813,Haemophilus,Pseudomonas,Vibrio,Aerosticca,Pseudoxanthomonas,Stenotrophomonas,Vulcaniibacterium,Xanthomonas,GGB2671,GGB49499,GGB2665,GGB2666,GGB2672,GGB2674,GGB2676,GGB49504,GGB71076,GGB73508,Treponema,Fretibacterium,GGB10852,Pyramidobacter,GGB42243,GGB4333,Mycoplasma,Ureaplasma,Candida
8456,0.01371,4.42879,0.00402,0.00072,0.01413,0.00409,0,0,0,0,0.00795,0.40122,0,0,0,0,0,0,0,0.78749,0,0,0.1163,0,0.01731,0,0,0,1.01948,0,0,0,0.00993,0,0.16569,0,0,0.08082,0,0.01217,0.00622,5.03705,5.45305,3.73568,0.04479,0,0,0.06618,0,22.64945,0.01633,0,0.4178,0,0.003,0,0,0.01516,0.16329,0.17256,0.28218,0,0,0,0.70163,0,0,1.56673,0,0,0,0,0.00655,0,0.04728,0.00193,0,0,0.01731,0,0.00224,0,0,0,0,0.02866,0.00427,0,0.05583,0,0.14271,1.88182,0,0,0,0.11976,0,0.00482,0.00096,0.15378,0,0,0,0,0,0,0.31934,0,0,0,0.19606,0,0,0.64398,0.05149,0,0,0,0,0,0,0,0,0,0,0,2.55358,0.01395,0,0.14859,0.00059,0.24829,0,0.12161,0,0,0,0,0.00199,0,0,0.01379,0,0,0.64423,0,0.45364,0,0.01206,0,0,0.14439,0,0,0,0,0.05028,0,0.02206,0.00855,0.48193,0,0.21583,0.56278,0,0,0.38467,0,0,0,0,0,0,0,0.01779,0,0,0.00475,0.08446,0,0,0,0.15533,0,0,0.00144,0,0,0,1.77035,0,0.01446,0,2.70227,10.05264,0,0,0.14749,0,3.64489,0.04389,0,0.0125,0,0,3.61691,0.00227,0,0,0,0,0,0,0,0,0,0,0,0,3.97648,0,0,0,0,0,0,0.03866,0,0,0,0.02854,0.00264,0.04979,0.00492,0.00063,0.10834,11.26889,0,0.00059,0,0.02173,0,0,0,0,1.51815,0,0,0.10708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.37673,0.00261,1.74864,0,0,0,0,0,0,0,0,0,0,0,0.06792,0,0,0,0,0,0.22969,0,0,0,0,0,0,0,0
8444,0.03166,0.44311,0,0.02815,0,0,0,0,0.02002,0,0.031,0.87115,0,0,0.0519,0,0,0,0,1.19329,0,0,0.07096,0,0,0.00617,0,0,0.04053,0.02373,0,0,0.00021,0,0.01755,0,0,0.31264,0,0.0109,0,6.52641,0.40885,0.34747,0,0,0,0,0,6.94287,0,0,0.55505,0,0,0,0,0,0,0.03561,0,0,0,0,0.44889,0,0,3.34369,0,0.00599,0,0,0,0,0.42523,0,0.05388,0,0,0,0.42005,0.18602,0,0,0,0,0.10502,0,0.15062,0,0.00131,0.78512,0.20765,0,0.00987,0,0,0,0.01194,0.89314,0,0,0,0,0,0,3.09984,0,0,0,0.82123,0,0,1.78885,0.42758,0,0,0,0.23809,0,0,0,0.21401,0,0,0,8.76764,0,0,0.01732,0.68007,0,0,0.12769,0,0,0,0,0.00629,0.02308,0,0.00147,0.01654,0,0.07978,0,0.05729,0,0,0,0,0.11057,0,0,0,0,0.06875,0,0,0.00251,0.39122,0,0,0.15448,0,0.01093,0.07859,0,0,0,0,0,0,0,0,0,0,0.01805,0,0,0,0,0.0935,0,0.04638,0.01584,0.0149,0.01935,0,0.75998,0.04958,0.20138,0,0.13024,5.13112,0,0,0.07948,0,1.70872,0,0.218,0,0,0,2.50593,0.00774,0,0,0,0,0,0,0,0,0,0,0,0,0.25413,0,0,0,0,0,0,0.00511,0,0,0,0.02298,0,0.00413,0.18063,0,0.42675,26.10348,0.6499,0,0,0,0,0,0,0,0.70546,0,0,0.14049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.307,0.12617,12.76536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10676,0,0,0,0,0,0,0,0
8443,0.01087,0.78695,0,0.00028,0.00192,0,0,0,0.00255,0,0.01727,0.14494,0,0,0.01148,0,0,0,0,1.53742,0,0,0.00156,0,0,0.02722,0,0,0.24238,0,0,0,0.00042,0,0.05867,0,0.00137,2.82321,0,0.35935,0.02856,4.01838,0.45181,4.11749,0.89854,0,0,0.00323,0.00436,28.22988,0,0,0.14153,0,0.25407,0.04676,0,0.00272,0.01114,0.05379,0.07261,0.03171,0,0,4.59483,0.08638,0,0.31806,0,0.00652,0,0,0,0,0.14694,0,0.25326,0,0.04082,0.75648,0.14027,0.04769,0,0,0,0.14767,0.08862,0.37985,0.13219,0,0.05705,0.9336,0.00594,0,0,0,0,0.02282,0,0.02176,0,0,0,0,0,0,2.77513,0,0,0,0.14734,0,0,4.50797,0.25027,0,0,0,0,0,0,0,0,0,0,0,6.70682,0,0,0.10432,0.13404,0.39977,0,0.00128,0,0,0,0,0.00355,0.00421,0,0.02281,0.00165,0,0.57296,0,0.33992,0,0,0,0,0.07728,0,0,0,0,0.00711,0.0054,0.03556,0.00143,0.32585,0,0,1.30087,0,0.01475,0.26394,0,0,0,0,0,0.02217,0.0006,0,0,0.01314,0.00795,0.15568,0.00192,0,0,1.17178,0,0.00868,0.00053,0,0.00176,0,0.15094,0.05206,0.26572,0,0.53283,8.76303,0,0,0.41485,0,3.3886,0.0056,0.07811,0.01583,0,0,0.63775,0.01122,0,0,0,0,0,0,0,0,0,0,0,0,0.1017,0,0,0,0,0,0,0.01488,0,0,0,0.01773,0.00267,0.00423,0.00023,0,0.07299,4.74502,0,0,0,0.00063,0,0,0,0,0.53613,0,0,0.0638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.50215,0.00672,6.30685,0,0,0,0,0,0,0,0,0.02577,0,0.00126,0.02517,0.02365,0,0.01656,0.01135,0.03844,0.20194,0,0,0,0,0,0,0,0
8442,0.02715,1.67194,0,0.02311,0,0.00334,0,0,0.00088,0,0.01438,0.34664,0,0,0.0369,0,0,0,0,2.88025,0,0,0.04626,0,0,0.0019,0,0,0.41674,0,0,0,0.00036,0,0.13214,0,0,0.23591,0,0,0,2.36634,1.00295,3.70999,0.03681,0,0,0.00183,0,23.85254,0.04258,0,0.12053,0,0.01687,0,0,0.01526,0.01762,0.1832,0.0092,0,0,0,0.89901,0,0,0.55073,0,0.02203,0,0.03838,0.00314,0,0.1626,2.83152,0.08784,0,0.02094,0.00391,0.12571,0.14143,0,0,0,0,0.06631,0.13912,0.17552,0.02282,0.09098,3.11767,0,0,0,0.03977,0.02073,0.00244,0,0.15749,0,0,0,0,0,0,1.21002,0,0,0,0.03013,0,0,2.15657,0.07036,0,0,0,0,0,0,0,0,0,0,0,6.22687,0,0,0.25528,0.03563,0.19082,0,0.00629,0,0,0,0,0.00229,0.00384,0,0,0,0,0.91189,0,0.33693,0,0,0,0,0.14318,0,0,0,0,0.00117,0,0.17336,0.00434,0.45026,0,0.03463,1.17522,0,0.00407,0.35978,0,0,0,0,0,0,0,0.00098,0,0,0.00331,0.11304,0,0,0,0.38535,0,0.00588,0.0003,0,0,0,1.03308,0,0.05823,0,1.94485,7.42001,0,0,0.01659,0,1.92912,0.00235,0,0.00119,0,0,1.26003,0.00323,0,0,0,0,0,0,0,0,0,0,0,0,0.21493,0,0,0,0,0,0,0.00426,0,0,0,0.00442,0.04222,0,0.00297,0,0.11358,19.37986,0,0,0,0,0,0,0,0,0.85522,0,0.00032,0.06611,0,0,0,0,0,0,0,0,0,0.00155,0,0,0,0,0.70007,0,4.67647,0,0,0,0,0,0,0,0.00164,0.00058,0,0.0022,0,0,0,0.0008,0,0.01772,0.02093,0,0,0,0,0,0,0,0
8438,0.00605,3.25433,0,0.00301,0.00336,0.00122,0,0,0,0.00496,0.00993,0.24517,0,0,0,0,0,0,0,0.55733,0,0,0.1987,0,0.01045,0,0,0,0.21429,0.00027,0,0,0,0,0.13458,0,0,0.43344,0,0.05197,0.08473,2.90347,1.8776,3.02448,0.01248,0,0,0.01508,0,18.58593,0.0125,0,0.22947,0,0.59135,0,0,0.03063,0,0.00266,0.25352,0,0,0,1.58537,0,0,0.65683,0.10168,0.0986,0,0,0,0,0.28611,0,0.10536,0,0.0186,0,0.14158,0.08628,0,0,0,0,0.0229,0,1.96195,0,1.32247,0.1681,0,0,0,0.0266,0,0.00137,0,0.04563,0,0,0,0,0,0,2.50227,0,0,0,0.19853,0,0,2.30901,0.07652,0,0,0,0,0,0,0,0,0,0,0,4.54745,0,0,1.15706,1.00641,0.56527,0,0.0297,0,0,0,0,0,0,0.00946,0,0,0,0.55257,0,0.15622,0,0,0,0,0.38599,0,0,0,0,0.01365,0.00749,0.3122,0.02713,0.57642,0,0.29957,2.1842,0,0.00591,0.4628,0,0,0,0,0,0.08474,0,0,0,0.00456,0.01447,0.07612,0,0,0,0.74819,0,0,0,0,0,0,2.7619,0.00208,0.04255,0,0.95784,7.91782,0,0,0.35021,0,5.78916,0,0.15718,0.05172,0,0,4.04672,0.01499,0,0,0,0,0,0,0,0,0,0,0,0,0.41525,0,0,0,0,0,0,0.02441,0,0,0,0.00437,0.04708,0,0,0,0.14186,7.93873,0,0.01999,0,0,0.13426,0,0,0,3.13537,0,0.00429,0.16351,0,0,0,0,0,0,0,0,0,0,0.30288,0,0,0,0.83567,0,6.5682,0,0,0,0,0,0,0,0.00089,0,0,0.0176,0,0.03226,0,0,0,0,0.2021,0,0,0,0,0.2003,0.02248,0,0
8432,0.00394,5.00856,0,0.0538,0.01698,0.00485,0,0,0.00015,0,0.07314,0.60899,0,0,0.04189,0,0,0,0,0.93253,0,0,0.15426,0,0.02445,0.00293,0,0,0.1206,0.00657,0,0,0.00395,0,0.26279,0,0.00173,0.07579,0,0.0096,0.0202,2.45979,1.30862,0.32638,0.00327,0,0,0.01063,0.00065,12.46778,0.33021,0,0.54724,0,0.07231,0,0,0.09414,0.12124,0.00642,0.05082,0.04339,0,0,0.00577,0,0,1.29052,0.0359,0.16928,0,0,0,0,0.06421,0.00612,0.00271,0,1.14499,0.96387,0.51465,0.50821,0,0,0,0.33626,0.09007,0,2.95746,0,0.69294,24.73976,0,0,0,0.31257,0.00504,0.01035,0.00306,0.42305,0,0,0,0,0,0,0.57313,0,0,0,0.48361,0,0,1.99723,0.26929,0,0,0,0,0,0,0.00318,0.00123,0,0,0,4.43899,0,0,0.04262,2.13349,0.60596,0,0.01178,0,0,0,0.07182,0.00937,0.01657,0.00473,0.01472,0,0,0.22318,0,0.08462,0,0.00937,0,0,0.29326,0,0,0,0,0.04837,0,0.02223,0.02128,0.12192,0,0.00331,0.71756,0,0.0006,0.08186,0,0,0,0,0,0.08533,0,0.03677,0,0,0.01174,0.13863,0,0.00023,0,0.07904,0,0.00195,0.00208,0,0,0,0.5667,0.01607,0.09897,0,0.17936,6.80619,0,0,0.16803,0,1.47255,0.01958,0.25823,0.05856,0,0.01813,1.54525,0.03437,0.00238,0,0,0.00117,0,0,0,0,0,0,0,0,1.8777,0,0,0,0,0,0,0.08829,0,0,0,0.04531,0.06592,0.00435,0,0,0.10439,9.13557,0,0.00332,0,0.09198,0.02013,0,0,0,1.00739,0,0.00943,0.36554,0,0,0,0,0,0,0,0,0,0,0.00581,0,0,0,0.67998,0.02678,2.11217,0.00338,0,0,0,0,0,0,0.00651,0.00925,0,0.12318,0.0358,0.09538,0,0.02911,0,0.0798,0.4054,0.01977,0.07059,0,0,0,0.02382,0,0
8429,0.08254,3.93621,0,0.00942,0,0.00113,0,0,0,0,0.00707,0.99995,0,0,0.01266,0,0,0,0,2.22057,0,0,0.07663,0,0,0,0,0,0.04796,0,0,0,0.01073,0,0.05545,0,0,1.33305,0,0,0.38478,2.61026,0.60493,0.18962,0.03444,0,0,0.03436,0,7.84318,0.01237,0,0.30407,0.01833,0.0179,0,0.02761,0.02736,0,0,0.005,0.0965,0.10107,1.12682,1.37548,0.00068,0,1.27313,0.04055,0.02966,0,0.00043,0,0,0.06213,2.86447,0.18847,0,0.09221,0.06112,0.11052,0.04305,0,0,0,0,0.03857,0.01111,0.9467,0,0.00586,0.51435,0,0,0.19382,0.11977,0,0,0.17352,0.05913,0,0,0,0,0,0,2.06839,0,0,0,0.74617,0,0,5.45033,0.21218,0,0,0,0.02996,0,0,0.01173,0,0,0,0,20.63028,0,0.00752,0,0.17506,0.02644,0,0,0,0,0,0.15878,0,0,0,0.03026,0,0,0.27478,0,0.01917,0,0,0,0,0.077,0,0,0,0,0,0,0,0.00356,0.08684,0,0.03793,0.20766,0,0,0.01518,0,0,0,0,0,0.51322,0,0,0,0,0.0251,0.09915,0,0.19011,0,0.07734,0,0,0,0,0,0,0.15552,0.25376,0.2732,0,0.06372,7.79546,0,0,0.13732,0,2.451,0.03207,0.05871,0.04122,0,0,2.38988,0,0,0,0,0,0,0,0,0,0,0,0,0,0.64216,0,0,0,0,0,0,0.01573,0,0,0,0.01998,0.047,0.05535,0,0,0.38266,13.60642,0,0,0,0,0.10995,0.02851,0,0,0.36729,0,0,0.09459,0,0,0,0,0,0,0,0,0,0,0,0.01814,0,0,1.38684,0.09298,6.91431,0,0,0,0,0,0,0,0.14296,0.00881,0.00025,0.09509,0,0.01135,0.07768,0.1828,0.05147,0.01635,0.15699,0.0043,0.03766,0,0,0.07475,0.09491,0,0
8428,0.00293,1.25299,0,0.00294,0.00622,0.01918,0,0,0,0.00627,0.00473,0.5199,0,0,0.01004,0,0,0,0,2.17689,0.00026,0,0.00756,0,0,0.0016,0,0.01257,0.13262,0.00646,0,0,0.00044,0,0.09603,0,0.00221,0.481,0,0.00191,0.10531,5.83821,0.76048,4.0828,0.00526,0,0,0.00367,0.00468,12.2208,0.02881,0,0.16392,0.00696,0.05912,0,0,0.0028,0.0119,0.02402,0.05192,0.00655,0,0.1438,0.26597,0,0,2.47049,1.41177,0.3748,0,0.06023,0,0,0.23337,4.49527,0.02606,0,0.54623,0.1315,0.38144,1.59906,0,0,0,0.08487,0.04757,0.07166,0.3804,0.06239,0.28357,1.31494,0.04416,0,0,0.09814,0.00814,0.00617,0.50998,0.18187,0,0,0,0,0,0,1.08519,0,0,0,0.08061,0,0,2.05801,0.07431,0,0,0,0.00317,0,0,0.00691,0.00845,0,0,0,4.5524,0,0.00014,0.0124,0.52747,0.07877,0.16461,0.13876,0,0,0,0.01634,0.0003,0.00358,0,0,0.00162,0,0.53373,0,0.04309,0,0.00289,0,0,0.03705,0,0,0,0,0.00812,0.00294,0.00416,0,0.15314,0,0.0166,0.63873,0,0.00512,0.01334,0,0,0,0,0,0.17809,0.00667,0,0,0.00361,0.00158,0.06618,0,0.01979,0,0.15629,0,0.00062,0.00254,0,0.00061,0,0.19569,0.01047,0.07877,0,0.10377,3.81242,0,0,0.13822,0,1.573,0,0.05214,0,0,0,0.67534,0.00159,0,0,0,0,0,0,0,0,0,0,0,0,0.2666,0,0,0,0,0,0,0.00672,0,0,0,0.02494,0.00446,0.00124,0.00586,0,0.17189,24.31682,0.13201,0.00029,0,0.01664,2.89736,0.00928,0.00417,0,0.5577,0,0,0.10967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.39545,0.03562,7.5271,0,0,0,0,0,0,0,0,0.01807,0.03688,0.09658,0.01659,0.01113,0,0.02357,0.08362,0.0796,0.19041,0.01683,0.02041,0,0,0.21332,0.00398,0,0
8427,0,1.22651,0,0,0.00179,0.02622,0,0,0,0,0,0.17636,0,0,0.02105,0,0,0,0,1.02523,0,0,0.01892,0,0,0,0,0,0.45679,0.00057,0,0,0.00037,0.24844,0.10426,0,0,0.04351,0,0.3472,0.0608,7.4378,3.70662,3.25809,0.04269,0,0,0.02166,0,29.8933,0.12655,0,0.21279,0,0.05376,0,0.11565,0.00564,0.02722,0.25195,0.17394,0.09725,0.01029,0,0.21054,0,0,0.43958,0.02931,0.01491,0.04073,0.00125,0,0,0.32524,0.13073,0.0289,0,0.34269,0.45603,0.12592,0.05206,0.01306,5.00E-05,0,0.18279,0.03812,0,3.72629,0.14789,0.45609,2.52509,0.00236,0,0.00255,0.06977,0,0.00634,0.07721,0.19421,0,0,0,0,0,0,0.90815,0,0,0,0.13456,0,0,1.1881,0.04204,0,0,0,0,0,0,0,0,0,0,0,2.04709,0.02199,4.00E-05,0.0043,0.94588,0.38086,0.39683,0.06534,0,0,0,0.01943,0.00951,0.00492,0,0.01103,0,0,0.88346,0,0.07712,0,0.006,0,0,0.06033,0,0,0,0,0.02001,0,0.00316,0.00099,0.23229,0,0.05922,0.76215,0,0.00115,0.067,0,0,0,0,0,0.07124,0.00075,0.02191,0,0.00267,0.01045,0.15709,0.00193,0.02016,0,0.14781,0,0.0013,0,0.00151,0,0,1.15955,0.00321,0.06982,0,0.84995,10.54209,0,0,0.15104,0,2.04956,0.00268,0.02005,0.00227,0,0.00067,2.02442,0.00423,0,0,0,0,0,0,0,0,0,0,0,0,0.29579,0,0,0,0,0,0,0.00465,0,0,0,0.00463,0,0,0,0,0.02087,9.14273,0.19454,0.00325,0,0.1388,0.17539,0,0,0,1.19655,0,0,0.02092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0656,0.00583,2.93085,0.00257,0,0,0,0,0,0,0.01161,0.00084,0,0.00961,0.02996,0.01645,0.00062,0,0.0056,0.03347,0.16497,0,0.00309,0,0,0,0.01855,0,0
8420,0.00499,1.04557,0,0.00439,0.00039,0.00045,0,0,0,0,0.00042,0.15452,0,0,0,0,0,0,0,3.00493,0,0,0.00608,0,0.01715,0,0,0,0.02644,0,0,0,0,0.13454,0.02142,0,0,0.64709,0,0,0.05102,5.70805,0.06688,0.6278,0,0,0,0,0,4.69725,1.11338,0,0.08723,0,0.00395,0.00032,0,0,0.001,0.00058,0.03781,0.0936,0,0,0.21841,0,0,1.31071,0.01795,0.00909,0,0,0,0,0.2566,1.08981,0.0479,0,0.17803,1.14838,0.35729,0.14095,0.00078,0,0,0,0.01127,0.0401,0.89723,0.00763,0.01408,2.94205,0,0,0,0.05723,0.00306,0,0.0005,0.01243,0,0,0,0,0,0,2.02192,0,0,0.00817,0.03081,0,0,2.24905,0.00988,0,0,0,0,0,0,0,0,0,0,0,3.54136,0.07803,0,0.02953,0.11856,0.28115,0.01433,0.10039,0,0,0,0.03586,0,0,0,0,0,0,0.2293,0,0.01275,0,0.03288,0,0,0.12808,0,0,0,0,0.06094,0,0,0,0.19143,0,0.0099,0.64077,0,0,0.01962,0,0,0,0,0,0.09227,0.00954,0.08324,0,0.00104,0.00439,0.14201,0,0,0,0.01164,0,0.00277,0.00184,0.00075,0,0,0.10313,0,0.08911,0,0,7.3282,0,0,0.29111,0,2.73827,0.01247,0.00454,0.00404,0,0,1.52025,0.01307,0.0178,0,0,0,0,0,0,0,0,0,0,0,0.68887,0,0,0,0,0,0,0.00148,0,0,0,0.03343,0.00319,0.02148,0.03427,0,0.4215,40.97225,0,0,0,0.01094,0,0,0,0,0.83443,0,0.0005,0.09098,0,0,0,0,0,0,0,0,0,0,0,0.02582,0,0,0.38228,0.00473,7.63224,0.00298,0,0,0,0,0,0,0.01624,0.02736,0,0,0.04455,0,0,0,0,0.00048,0.0877,0,0.00796,0,0,0,0.01944,0,0
8417,0.00032,1.64437,0,0.00615,0.00055,0.01384,0,0,0,0,0.0008,0.44193,0,0,0,0,0,0,0,1.48073,0,0,0.01429,0,0,0,0,0,0.25542,0.00039,0,0,0.0011,0,0.10495,0,0,0.12288,0,0.77256,8.00E-05,13.24172,0.77169,3.86686,0,0,0,0.07613,0.00138,17.19188,0.0157,0,0.15314,0,0.01209,0,0,0,0.08316,0.01255,0.35232,0.00532,0,0,0,0,0,1.53871,0.53593,0.02801,0,0,0,0,0.44355,0.0069,0.02121,0,0.21838,0.10311,0.51549,1.79428,0.01007,0,0,0,0.03999,0,0.23397,0,0.02345,1.48262,0,0,0.00073,0,0.00947,0.01372,0.00158,0.03301,0,0,0,0,0,0,1.09903,0,0,0,0.10206,0,0,1.26308,0.02021,0,0,0,0,0,0,0,0,0,0,0,3.03276,0.11547,0,0.01831,0.11885,0.17525,0,0.6851,0,0,0,0,0.00207,0,0,0,0,0,1.13086,0,0.11169,0,0.12584,0,0,0.42307,0,0,0,0,0.03203,0,0,0.00229,0.38604,0,0.01544,0.89135,0,0.00311,0.06529,0,0,0,0,0,0.00142,0.18007,0.00935,0,0,0.00616,0.23847,0.0024,0.01448,0,0.07776,0,0.00071,0.00219,0,0,0,0.25579,0.00049,0.16314,0,0.3013,8.35199,0,0,0.14243,0,4.66788,0,0.00064,0.01586,0,0,1.63038,0.01555,0,0,0,0,0,0,0,0,0,0,0,0,0.51322,0,0,0,0,0,0,0.00958,0,0,0,0.02294,0.05681,0,0.00542,0,0.08292,16.90134,0,0.00031,0,0.03577,0,0,0,0,1.08796,0,0,0.42258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31858,0.03963,3.28848,0.00014,0,0,0,0,0,0,0,0.00464,0,0.07795,0.16579,0.00529,0,0,0.04421,0.03654,0.24678,0.00281,0.00055,0,0,0.00873,0.02489,0,0
8413,0.11826,1.09929,0,0.01401,0.03346,0,0,0,0,0,0,0.38131,0,0,0.00686,0,0,0,0,4.9516,0,0,0.29173,0,0,0,0,0,0.17363,0.00015,0,0,0,0,0.25168,0,0,0.06458,0,0.05079,0.05778,2.06673,1.32377,1.09439,0,0,0,0.00604,0,12.04885,0,0,0.16192,0,0,0,0,0,0.03703,0.00917,0.04344,0,0,0,0.51548,0,0,1.73648,0,0.2244,0.02557,0,0,0,0.26519,0.1286,0.02133,0,0.04782,0.08818,0.10346,0.57148,0,0.01001,0,0,0,0.20519,0.21804,0,0.06436,1.5034,0.01828,0,0,0.08661,0.01549,0.00015,0.02961,0.07398,0,0,0,0,0,0,0.82632,0,0,0,0.07894,0,0.00085,2.27329,0.08455,0,0,0,0,0,0,0.007,0,0,0,0,5.92459,0,0,0.05455,0.17031,0.21803,0,0,0,0,0,0,0,0,0,0,0,0,0.29331,0,0.28338,0,0,0,0,0.21009,0,0,0,0,0.0308,0,0,0.01246,0.16984,0,0.02395,0.64201,0,0,0.08508,0,0,0,0,0,0.03385,0.00163,0.00777,0,0,0.02113,0.01453,0,0,0,0.11551,0,0.00209,0.00727,0.00031,0,0,0.27344,0.00272,0.05376,0,0.30089,7.79543,0,0,0.04575,0,2.56627,0,0.0172,0.08963,0,0,1.99065,0.0076,0,0,0,0,0,0,0,0,0,0,0,0,1.8793,0,0,0,0,0,0,0.33965,0,0,0,0.18077,0.42435,0.00509,0.03249,0,0.55212,28.44378,0,0.00963,0,0,0.24252,0,0,0,1.24391,0,0.02543,0.19772,0,0,0,0,0,0,0,0,0,0,0,0.02665,0,0,1.96505,0.01403,9.22633,0,0,0,0,0,0,0,0,0,0,0.00056,0.01909,0,0,0,0,0,0.19396,0.00117,0,0,0,0,0,0,0
